split,image_path,label_path,line_no,class_id,class_name,x,y,w,h,bbox_w_px,bbox_h_px,bbox_area_ratio,bbox_area_px,aspect_ratio,issues
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000714.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000714.txt,4,0,helmet,0.220938,0.196658,0.151875,0.194516,243.00000000000003,227.000172,0.0295421175,55161.041796,0.7807841000226203,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000716.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000716.txt,1,0,helmet,0.546305,0.283044,0.146928,0.328438,165.000144,246.000062,0.048256738464000005,40590.045654008936,0.4473538384717968,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000718.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000718.txt,1,0,helmet,0.39375,0.475,0.7825,0.925,313.0,370.0,0.7238125,115809.99999999999,0.8459459459459459,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000719.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000719.txt,1,0,helmet,0.349042,0.41247,0.164537,0.311751,103.00016199999999,130.000167,0.051294574286999996,13390.038261027054,0.527783391232105,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000722.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000722.txt,1,0,helmet,0.8015,0.2335,0.213,0.305,213.0,305.0,0.064965,64964.99999999999,0.6983606557377049,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,1,0,helmet,0.346,0.108,0.068,0.12,34.0,30.0,0.00816,1020.0,0.5666666666666668,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,2,0,helmet,0.421,0.07,0.062,0.132,31.0,33.0,0.008184,1023.0000000000001,0.46969696969696967,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,3,0,helmet,0.582,0.058,0.064,0.108,32.0,27.0,0.006912,864.0,0.5925925925925926,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,4,0,helmet,0.633,0.108,0.054,0.104,27.0,26.0,0.0056159999999999995,702.0,0.5192307692307693,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,5,0,helmet,0.673,0.082,0.05,0.092,25.0,23.0,0.0046,575.0,0.5434782608695653,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,6,0,helmet,0.83,0.144,0.072,0.144,36.0,36.0,0.010367999999999999,1295.9999999999998,0.5,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000724.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000724.txt,7,2,person,0.198,0.122,0.06,0.132,30.0,33.0,0.00792,990.0,0.45454545454545453,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000725.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000725.txt,1,0,helmet,0.64011,0.312115,0.208791,0.361396,151.99984800000001,175.999852,0.075456232236,26751.950752022494,0.577734673322339,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000730.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000730.txt,1,0,helmet,0.676613,0.258794,0.217742,0.396985,135.00003999999998,158.00002999999998,0.08644030787,21330.0103700012,0.5484892376286258,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000731.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000731.txt,1,0,helmet,0.7595,0.366567,0.391,0.730135,391.0,487.000045,0.285482785,190417.017595,0.5355174043156403,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000732.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000732.txt,1,0,helmet,0.6865,0.23125,0.149,0.4375,149.0,175.0,0.0651875,26075.0,0.3405714285714286,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000737.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000737.txt,1,0,helmet,0.496615,0.261481,0.180729,0.41612,346.99968,444.00004,0.07520495148,154067.87179998722,0.4343194270883399,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000738.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000738.txt,1,0,helmet,0.867434,0.29895,0.192096,0.252813,383.99990399999996,336.999729,0.048564366048,129407.86358402601,0.7598343439617424,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000738.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000738.txt,2,2,person,0.437969,0.389347,0.058529,0.12003,116.999471,159.99999,0.0070252358699999995,18719.91419000529,0.4876197617262351,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000738.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000738.txt,3,2,person,0.565533,0.428357,0.053527,0.084021,107.000473,111.999993,0.0044973920669999995,11984.052226996688,0.6370669237452542,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000738.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000738.txt,4,2,person,0.251626,0.414479,0.049025,0.089272,98.000975,118.999576,0.0043765598,11662.074472586599,0.5491643516444126,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,1,0,helmet,0.713529,0.194737,0.097647,0.154386,82.99995,88.00001999999999,0.015075329742,7303.997259999,0.6324861062531577,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,2,0,helmet,0.884118,0.192982,0.097647,0.154386,82.99995,88.00001999999999,0.015075329742,7303.997259999,0.6324861062531577,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,3,0,helmet,0.454706,0.302632,0.074118,0.117544,63.0003,67.00008,0.008712126192,4221.025140024,0.6305553665010549,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,4,0,helmet,0.37,0.260526,0.069412,0.121053,59.0002,69.00021,0.008402530836,4071.026190042,0.5734017331251601,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,5,0,helmet,0.122353,0.161404,0.098824,0.164912,84.0004,93.99984,0.016297263488,7896.024159936001,0.5992529348986125,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,6,0,helmet,0.173529,0.161404,0.055294,0.157895,46.999900000000004,90.00015,0.00873064613,4229.998049985001,0.3501947496754172,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,7,2,person,0.497059,0.414912,0.067059,0.124561,57.00015,70.99977,0.008352936099,4046.9975399655,0.5383627299074348,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,8,2,person,0.612353,0.289474,0.06,0.136842,51.0,77.99994,0.008210519999999999,3977.9969399999995,0.4384618757399044,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,9,2,person,0.315294,0.214912,0.072941,0.145614,61.99985,82.99998,0.010621230774,5145.986310003001,0.5009202411856003,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000739.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000739.txt,10,2,person,0.801176,0.238596,0.056471,0.087719,48.00035,49.99983,0.004953579649,2400.0093399405,0.643771588823402,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000746.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000746.txt,1,0,helmet,0.554167,0.288194,0.170833,0.573611,327.99936,412.99992,0.09799168796300001,135463.7094400512,0.2978202998199128,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000747.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000747.txt,1,0,helmet,0.715554,0.201633,0.219841,0.364082,359.000353,446.00045,0.08004015096200001,160114.31898815886,0.6038227652012459,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000748.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000748.txt,1,0,helmet,0.301667,0.42125,0.38,0.6175,228.0,247.00000000000003,0.23465000000000003,56316.00000000001,0.6153846153846153,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000750.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000750.txt,1,0,helmet,0.357308,0.342181,0.113846,0.188113,295.9996,325.999829,0.021415912598000002,96495.81898406842,0.605200065917826,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000750.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000750.txt,2,0,helmet,0.698462,0.173399,0.143846,0.224466,373.9996,388.999578,0.032288536236,145485.68657216878,0.6408364741208022,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000750.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000750.txt,3,2,person,0.465,0.254761,0.125385,0.229083,326.001,397.00083900000004,0.028723571955,129422.670514839,0.5473343722580898,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000751.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000751.txt,1,0,helmet,0.525499,0.170396,0.239468,0.247849,108.000068,144.000269,0.059351904332,15552.038844018292,0.9661850562237491,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000754.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000754.txt,1,0,helmet,0.555939,0.334311,0.083852,0.157706,376.998592,483.99971400000004,0.013223963512,182467.2107064027,0.5316982232762227,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000755.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000755.txt,1,0,helmet,0.412195,0.15,0.365854,0.275,75.00007000000001,88.0,0.10060985000000001,6600.006160000002,1.3303781818181817,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000756.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000756.txt,1,0,helmet,0.442338,0.229196,0.194313,0.449929,246.00025800000003,318.999661,0.08742705377700001,78473.99890791255,0.4318748069139798,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000756.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000756.txt,2,0,helmet,0.705371,0.458392,0.248025,0.459803,313.99965,326.000327,0.11404263907500001,102363.98857788557,0.5394157932853852,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000757.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000757.txt,1,0,helmet,0.500769,0.203858,0.184615,0.322211,239.9995,309.000349,0.059484983765000006,74159.9292598255,0.5729630583685845,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,1,0,helmet,0.265974,0.260192,0.116613,0.194245,72.999738,81.000165,0.022651492185,5912.99082295677,0.6003397770856392,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,2,0,helmet,0.335463,0.443645,0.047923,0.105516,29.999798000000002,44.000172,0.005056643268,1319.996271965256,0.45417756548769855,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,3,0,helmet,0.497604,0.270983,0.043131,0.091127,27.000006000000003,37.999959,0.003930398637,1025.999120999754,0.4733064843569963,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,4,0,helmet,0.638179,0.452038,0.043131,0.059952,27.000006000000003,24.999983999999998,0.002585789712,674.999717999904,0.719425540432346,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,5,0,helmet,0.704473,0.466427,0.060703,0.069544,38.000078,28.999847999999997,0.004221529432,1101.996485988144,0.872871850914529,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,6,0,helmet,0.801917,0.227818,0.111821,0.143885,69.99994600000001,60.00004500000001,0.016089364585,4199.99990999757,0.7771553671334747,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000761.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000761.txt,7,0,helmet,0.935304,0.344125,0.103834,0.151079,65.000084,62.999942999999995,0.015687136886,4095.001586995212,0.6872828123034969,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000763.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000763.txt,1,0,helmet,0.623824,0.164615,0.175549,0.173846,168.000393,225.9998,0.030518491454000003,37968.05521792141,1.009796026368165,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000768.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000768.txt,1,0,helmet,0.710606,0.323864,0.433333,0.643182,285.99978000000004,283.00008,0.278711985606,80937.9606199824,0.6737330957644959,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000771.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000771.txt,1,0,helmet,0.425357,0.226496,0.185,0.450142,259.0,315.999684,0.08327627,81843.918156,0.4109814236396515,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000771.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000771.txt,2,0,helmet,0.175714,0.425926,0.064286,0.131054,90.0004,91.999908,0.008424937444,8280.028519963202,0.4905306209654035,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000771.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000771.txt,3,0,helmet,0.059643,0.495014,0.055,0.115385,77.0,81.00027,0.006346175,6237.02079,0.47666507778307404,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000771.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000771.txt,4,0,helmet,0.745,0.257123,0.325714,0.511396,455.9996,358.99999199999996,0.166568836744,163703.8527520032,0.6369115128002566,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000772.txt,1,0,helmet,0.175,0.216031,0.211404,0.419847,241.00056,274.99978500000003,0.08875733518800001,66275.10218487961,0.5035262845750952,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000772.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000772.txt,2,0,helmet,0.678509,0.445038,0.102632,0.230534,117.00048,150.99976999999998,0.023660165488,17667.0455698896,0.44519246618720015,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,1,0,helmet,0.490789,0.416,0.039474,0.08,15.00012,20.0,0.0031579200000000003,300.0024,0.493425,tiny_bbox_px
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,2,0,helmet,0.557895,0.514,0.026316,0.052,10.00008,13.0,0.001368432,130.00104,0.5060769230769231,"small_bbox_ratio,tiny_bbox_px"
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,3,0,helmet,0.598684,0.476,0.028947,0.056,10.99986,14.0,0.0016210320000000001,153.99804,0.5169107142857143,"small_bbox_ratio,tiny_bbox_px"
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,4,0,helmet,0.640789,0.456,0.034211,0.064,13.000179999999999,16.0,0.002189504,208.00288,0.534546875,"small_bbox_ratio,tiny_bbox_px"
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,5,0,helmet,0.7,0.402,0.036842,0.068,13.99996,17.0,0.002505256,237.99931999999998,0.5417941176470588,tiny_bbox_px
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,6,0,helmet,0.356579,0.408,0.039474,0.08,15.00012,20.0,0.0031579200000000003,300.0024,0.493425,tiny_bbox_px
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000773.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000773.txt,7,0,helmet,0.301316,0.474,0.034211,0.052,13.000179999999999,13.0,0.0017789719999999998,169.00233999999998,0.6579038461538461,"small_bbox_ratio,tiny_bbox_px"
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000774.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000774.txt,1,0,helmet,0.513,0.249107,0.212,0.426786,212.0,239.00016,0.090478632,50668.03392,0.496736069130665,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000774.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000774.txt,2,0,helmet,0.745,0.148214,0.206,0.292857,206.0,163.99991999999997,0.06032854199999999,33783.983519999994,0.7034149772755987,
train,D:\Desktop\capstone\data\merged\ppe_split\train\images\shwd_part2_000776.jpg,D:\Desktop\capstone\data\merged\ppe_split\train\labels\shwd_part2_000776.txt,1,0,helmet,0.736111,0.2175,0.179167,0.35,258.00048,280.0,0.06270845,72240.1344,0.5119057142857143,
